customer_id,customer_name,segment,region,first_order_date,last_order_date,total_orders,total_revenue,total_profit,total_quantity,avg_order_value,is_repeat_customer,days_since_last_order,is_churned_customer,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_segment
VF-21715,Vicky Freymann,Home Office,Central,2014-03-01,2017-12-17,5,847.944,-96.27799999999999,35,169.5888,True,13,False,13,5,847.944,4,2,1,421,Potential Loyalists
VG-21790,Vivek Gonzalez,Consumer,West,2014-08-08,2017-07-29,6,846.01,143.6268,32,141.00166666666667,True,154,True,154,6,846.01,2,3,1,231,At Risk
VG-21805,Vivek Grady,Corporate,South,2014-09-22,2017-03-19,5,427.372,-52.333,16,85.4744,True,286,True,286,5,427.372,1,2,1,121,Lost / Low Value
VM-21685,Valerie Mitchum,Home Office,East,2014-04-07,2017-11-06,7,2454.866,513.5269,37,350.69514285714286,True,54,False,54,7,2454.866,3,3,3,333,Champions
VM-21835,Vivian Mathis,Consumer,East,2014-03-22,2017-09-04,5,380.69,116.6373,25,76.138,True,117,True,117,5,380.69,2,2,1,221,Lost / Low Value
VP-21730,Victor Preis,Home Office,West,2015-07-05,2017-11-30,3,993.9019999999999,205.3888,18,331.30066666666664,True,30,False,30,3,993.9019999999999,4,1,1,411,Potential Loyalists
VP-21760,Victoria Pisteka,Corporate,West,2014-09-06,2017-10-16,7,3360.526,-1018.7768,65,480.07514285714285,True,75,False,75,7,3360.526,3,3,3,333,Champions
VS-21820,Vivek Sundaresam,Consumer,West,2014-01-07,2017-05-23,4,1055.981,-262.8093,38,263.99525,True,221,True,221,4,1055.981,1,1,1,111,Lost / Low Value
VT-21700,Valerie Takahito,Home Office,East,2014-06-06,2015-04-05,2,1736.596,-224.08889999999997,42,868.298,True,1000,True,1000,2,1736.596,1,1,2,112,Lost / Low Value
VW-21775,Victoria Wilson,Corporate,East,2014-05-11,2017-12-02,10,6134.0380000000005,-874.6645,77,613.4038,True,28,False,28,10,6134.0380000000005,4,4,4,444,Champions
WB-21850,William Brown,Consumer,East,2014-11-04,2017-12-10,11,6160.102,714.3311,146,560.0092727272727,True,20,False,20,11,6160.102,4,4,4,444,Champions
XP-21865,Xylona Preis,Consumer,West,2014-01-20,2017-11-17,11,2374.658,621.23,100,215.878,True,43,False,43,11,2374.658,3,4,3,343,Champions
YC-21895,Yoseph Carroll,Corporate,West,2014-11-17,2017-12-26,5,5454.35,1305.629,31,1090.8700000000001,True,4,False,4,5,5454.35,4,2,4,424,Potential Loyalists
YS-21880,Yana Sorensen,Corporate,South,2015-01-12,2017-12-21,8,6720.4439999999995,1778.2923,58,840.0554999999999,True,9,False,9,8,6720.4439999999995,4,4,4,444,Champions
ZC-21910,Zuschuss Carroll,Consumer,West,2014-10-13,2017-11-06,13,8025.707,-1032.1490000000001,105,617.362076923077,True,54,False,54,13,8025.707,3,4,4,344,Champions
ZD-21925,Zuschuss Donatelli,Consumer,West,2014-08-27,2017-06-11,5,1493.944,249.1307,32,298.7888,True,202,True,202,5,1493.944,1,2,2,122,Lost / Low Value
